station_name,month,avg_temp_mean,avg_temp_std,min_temp_mean,min_temp_std,max_temp_mean,max_temp_std,relative_humidity_mean,relative_humidity_std,air_pressure_mean,air_pressure_std
Bikaner,4,30.984166666666667,2.733729432596476,23.256666666666668,2.696643831725293,38.25666666666667,3.0321452408987213,53.76798237594728,4.21368820050185,1007.01,2.706307602682342
Bikaner,5,34.52540983606558,3.3613152058816023,27.46639344262295,3.317312729416696,41.4827868852459,3.897057432460128,50.81092917325273,4.532781040121115,1002.2049180327868,3.730305915689865
Bikaner,6,34.50916666666667,2.7179452147672487,28.717499999999998,2.954690403096618,40.775,2.352622352349205,52.561608663881444,5.270375046398863,999.4791666666666,2.4732823029609805
Bikaner,7,32.67741935483871,2.350846196366739,27.876612903225805,2.158330763885882,38.269354838709674,2.4404177111251153,59.4283285623736,5.381012888187366,998.3016129032258,2.4822945021248977
Bikaner,8,31.217499999999998,2.0011619523826285,26.865000000000002,1.7396826717304896,36.336666666666666,2.130646066587415,64.1480899628656,4.184343326669568,1000.8883333333334,2.347971888416769
Bikaner,9,31.04051724137931,2.115449523542616,26.38362068965517,1.3836274923118788,36.064655172413794,2.8991229351483976,64.6833883832716,4.150847149517578,1003.6103448275862,2.037491181537394
Bikaner,10,28.633870967741935,2.4510454745219765,22.250806451612902,2.7782692152045225,35.476612903225806,2.4721903283666395,66.25253073355535,3.7845052634581444,1009.933870967742,3.335419357765733
Bikaner,11,22.70583333333333,2.9960000177641155,15.984166666666665,3.198082299153177,30.311666666666667,3.0620799031595065,69.18617447532243,4.077978285871591,1014.3050000000001,1.8059123255936225
Bikaner,12,16.338524590163935,2.332963451563799,9.511475409836066,2.4981711234821855,24.441803278688525,2.831372069455308,72.54455447917981,3.2513212565211864,1017.0245901639345,2.45189457781711
Car Nicobar,1,27.21233766233766,0.6238535023773496,25.944155844155844,0.8493740111682099,29.057792207792204,0.8578573755593821,57.36795535548427,3.194880251608568,1011.0487012987013,1.2088582098957026
Car Nicobar,2,27.404065040650405,0.6779185083265988,26.143089430894307,0.9050931752427367,29.052032520325206,0.818870633059864,56.895620030416175,3.5788151435747997,1011.0983739837399,1.5505675185175232
Car Nicobar,3,28.039516129032258,0.8009971984550665,26.478225806451615,1.060185632148054,29.800806451612903,0.8151508382279479,56.399967119607545,3.519855480707053,1010.3379032258064,1.7778489213953677
Car Nicobar,4,28.6625,1.0939914199347065,26.8125,1.1475631836653712,30.4575,1.1821972492500799,54.07955454169113,3.5265004108912055,1009.4775000000001,1.2409309665994397
Car Nicobar,5,28.498360655737706,1.0475460191518522,26.74098360655738,1.1912736498470602,30.139344262295083,1.1428221828705534,56.42097848250092,3.416324080720302,1008.2262295081968,1.6728657689052375
Car Nicobar,6,27.803333333333335,0.8406613376347434,26.14,1.5147121644644155,29.2225,0.8396140069533569,59.30444187120241,3.706931769083765,1008.7841666666667,1.0628166030189021
Car Nicobar,7,27.613709677419354,0.7312240186386408,26.08951612903226,1.0132310508168239,29.038709677419355,0.6653698375479579,63.29044615174966,3.6659753167427995,1008.133064516129,1.1866275074059764
Car Nicobar,8,27.44333333333333,0.7637516131640222,25.9375,0.9821997691684838,28.85666666666667,0.7478522000805151,68.515920259059,3.9680234320786356,1009.2366666666666,1.319341147855921
Car Nicobar,9,27.228448275862068,0.7784942025399472,25.72241379310345,1.0710487511249693,28.689655172413794,0.7176506732078085,70.88379175201486,4.261139145409864,1009.1706896551724,1.1224985516697745
Car Nicobar,10,26.87741935483871,0.6330772323037447,25.37983870967742,0.7772141033150486,28.504032258064516,0.8030834068143573,69.00665438414049,3.83017841223027,1010.0096774193548,1.6134807777903346
Car Nicobar,11,27.009999999999998,0.7758324344770295,25.48,0.874147844349866,28.7625,1.051214783480715,65.4265315859116,4.110648383530143,1009.8841666666667,1.2260475427286524
Car Nicobar,12,27.23166666666667,0.7227379470153898,25.850833333333334,0.9636237483018549,28.979166666666668,0.9980565849583446,58.878109656315054,3.2038400693560347,1010.7116666666666,1.6784438237450139
Chandigarh / Surajpur,1,12.225161290322582,2.0055634810232035,7.91741935483871,2.117464435282891,18.51032258064516,2.8198317669618747,77.91081978205388,3.8199225669874366,1016.7233766233766,2.632993083200516
Chandigarh / Surajpur,2,16.185365853658535,2.673080218934189,10.5,2.5381353682459453,23.21219512195122,3.4096195972103582,74.29123346779012,4.153027255182079,1014.8365853658536,3.1514833429823947
Chandigarh / Surajpur,3,22.031451612903226,3.074266835340652,15.735483870967743,3.013767691598794,29.351612903225806,3.2163071252190116,66.93131606002184,4.402444126880065,1011.6846774193548,3.6945586082413047
Chandigarh / Surajpur,4,26.995833333333334,3.0180520133327846,19.66166666666667,2.976382761295444,34.70333333333333,3.2388122455469306,60.30612899433118,5.179265789273068,1007.8266666666666,2.7546060229616405
Chandigarh / Surajpur,5,29.93089430894309,3.2564722459646207,23.40650406504065,2.993400934334034,36.78455284552845,3.7225285016981298,57.22119673028452,4.493257798633824,1003.7016393442624,3.7399558844474194
Chandigarh / Surajpur,6,31.5775,2.9450845674180033,25.895,2.5359548944905845,37.62583333333334,3.7163390279020727,57.82811494339093,5.302651435114803,1000.2108333333333,2.5150570380732686
Chandigarh / Surajpur,7,29.953225806451613,1.9130461591748098,26.256451612903227,1.4492634482229596,34.54758064516129,2.5770552208537683,63.34171984397141,5.604079317014116,1000.4169354838709,2.6061129443541784
Chandigarh / Surajpur,8,28.975,1.3826229932499363,25.62741935483871,1.2104113867403925,33.586290322580645,1.9604767413154705,68.60392777090249,4.1454086579397,1002.1775,2.3027737202605665
Chandigarh / Surajpur,9,28.04033613445378,1.4666530170755432,24.31016949152542,1.5017590728567034,33.17226890756302,1.8846356645497466,71.84132014802294,3.2321829521164096,1005.1681034482758,1.906492300942578
Chandigarh / Surajpur,10,24.049193548387095,2.4859113905988797,18.921774193548387,2.5336294376760566,30.55564516129032,2.5317914355384463,73.6830701612159,3.9163976533022162,1010.5443548387096,3.332942312496843
Chandigarh / Surajpur,11,18.871666666666666,1.9823245557319071,13.945833333333333,2.1068075268476885,25.66916666666667,2.0157278991931005,76.08510115157917,3.6071112647073815,1014.7533333333333,1.8183441231350836
Chandigarh / Surajpur,12,13.973770491803279,2.040734079505289,9.415573770491804,2.1744960655611765,20.663114754098363,2.47537294359116,78.90024395500053,3.501941125686572,1016.833606557377,2.1857393043849993
Cochin Int. Airport / Kaladi,1,26.003225806451614,1.0690704394587431,21.278709677419354,1.589820993630684,32.04903225806452,1.5600269620520297,73.75778624752783,3.310413683415981,1010.8929032258064,1.35833691655855
Cochin Int. Airport / Kaladi,2,26.962601626016262,0.9905618850905054,21.69349593495935,1.534773964101873,33.72032520325204,1.4015190441377885,72.15862819838853,2.888632317730982,1011.0422764227642,1.43241216536605
Cochin Int. Airport / Kaladi,3,27.758064516129032,0.7271837618140987,23.04516129032258,1.1345537311629978,34.071774193548386,1.347539792849304,72.0688587992706,3.56663439377675,1010.3467741935484,1.4761758704942372
